loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
9000,9000,9000, 36 months,11.99%,298.89,C,C1,Analyst,< 1 year,RENT,47000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,850xx,AZ,29.01,0,05-Jan,1,,,16,0,22378,95.20%,17,w,4399.17,4399.17,5965.81,5965.81,4600.83,1364.98,0,0,0,17-Dec,298.89,18-Jan,17-Dec,0,,1,Individual,,,,0,0,92490,0,12,0,1,14,70112,83,1,1,20244,85,23500,0,0,1,2,5781,0,100.4,0,0,119,134,11,11,0,128,,4,,0,2,4,2,2,13,4,4,4,16,0,0,0,1,100,100,0,0,108303,92490,21000,84803
12000,12000,12000, 60 months,12.99%,272.98,C,C2,Production Machine Operator,10+ years,MORTGAGE,47000,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,,812xx,CO,27.71,0,04-Mar,0,,101,13,1,7087,21.70%,24,w,0,0,13897.84348,13897.84,12000,1897.84,0,0,0,17-Jul,9860.2,,17-Aug,0,,1,Individual,,,,0,0,145598,1,3,2,5,9,48114,81,1,5,733,33,32700,3,7,4,10,11200,15618,8.1,0,0,144,133,5,5,1,20,,3,,0,2,4,3,6,10,9,13,4,13,0,0,0,3,100,0,1,0,186856,55201,17000,55764
23000,23000,23000, 60 months,9.16%,479.24,B,B2,Senior Program Manager,10+ years,MORTGAGE,115000,Not Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,840xx,UT,29.31,0,Mar-99,0,,,13,0,27217,49.80%,57,w,16465.26,16465.26,9561.39,9561.39,6534.74,3026.65,0,0,0,17-Dec,479.24,18-Jan,17-Dec,0,,1,Individual,,,,0,0,715224,3,2,0,1,20,96523,71,1,1,12935,55,54600,2,0,1,4,55017,12375,67.9,0,0,137,195,5,5,8,28,,6,,0,3,4,4,9,31,8,16,4,13,0,0,0,3,100,75,0,0,752707,160178,38600,107419
13450,13450,13450, 60 months,18.99%,348.83,D,D4,Registered Nurse,< 1 year,MORTGAGE,40000,Source Verified,16-Mar,Charged Off,n,,,debt_consolidation,Debt consolidation,240xx,VA,8.04,0,02-Jul,1,63,,5,0,1938,9.20%,24,w,0,0,2064.6,2064.6,848.87,1215.73,0,0,0,16-Oct,348.83,,17-Dec,0,63,1,Individual,,,,0,0,16417,1,3,0,0,55,14479,89,1,2,0,44,21000,1,2,2,2,3283,,,0,0,126,122,5,5,0,,65,0,65,3,0,2,0,4,17,2,6,2,5,0,0,0,1,81,,0,0,37250,16417,0,16250
40000,40000,40000, 36 months,10.75%,1304.82,B,B4,Faculty,10+ years,OWN,140000,Source Verified,16-Mar,Fully Paid,n,,,credit_card,Credit card refinancing,773xx,TX,33.94,1,Mar-89,0,14,,11,0,22581,34.70%,16,w,0,0,43098.20318,43098.2,40000,3098.2,0,0,0,17-Jan,32707.42,,17-Jan,1,,1,Individual,,,,0,533,142425,0,2,1,1,7,37526,93,0,1,13033,45,65000,0,1,0,2,14243,7425,75.2,0,0,158,324,16,7,2,16,14,,14,0,4,5,6,7,3,8,11,5,11,0,0,0,1,93.7,40,0,0,221614,60107,30000,56614
28000,28000,28000, 36 months,12.99%,943.3,C,C2,Police,10+ years,RENT,120000,Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,117xx,NY,13.46,0,Jul-97,0,75,78,10,1,3447,26.70%,28,w,13789.67,13789.67,18948.35,18948.35,14210.33,4738.02,0,0,0,17-Dec,943.3,18-Jan,17-Dec,0,,1,Individual,,,,0,0,54006,2,3,2,3,2,50559,92,2,3,1676,79,12900,2,0,7,6,5401,2753,44.9,0,0,116,224,11,2,3,17,,2,,0,2,4,2,6,8,7,17,4,10,0,0,0,4,96.2,50,1,0,68024,54006,5000,55124
10000,10000,10000, 36 months,9.16%,318.75,B,B2,price auditor,8 years,RENT,27000,Source Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,939xx,CA,22.84,0,Jul-98,0,,61,5,1,8775,68%,12,w,4783.44,4783.44,6364.82,6364.82,5216.56,1148.26,0,0,0,17-Dec,318.75,18-Jan,17-Dec,0,,1,Joint App,71000,17.31,Not Verified,0,0,21710,0,1,0,1,15,12935,85,0,1,3557,77,12900,2,0,0,2,4342,3725,70.2,0,0,212,136,18,15,0,29,,15,,0,3,3,3,5,5,4,7,3,5,0,0,0,0,100,33.3,1,0,28109,21710,12500,15209
23375,23375,23375, 36 months,15.31%,813.86,C,C5,Teacher,10+ years,MORTGAGE,58400,Source Verified,16-Mar,Charged Off,n,,,debt_consolidation,Debt consolidation,785xx,TX,34.22,0,Jun-93,0,47,,23,0,5470,52.10%,38,w,0,0,8220.44,8220.44,5462.69,2757.75,0,0,0,17-Feb,813.86,,17-Dec,0,,1,Individual,,,,0,0,178840,1,15,2,8,5,131655,90,0,0,1191,87,10500,2,2,2,8,7776,222,90.3,0,0,70,273,63,5,3,63,,7,47,0,2,6,2,3,26,6,9,6,23,0,0,0,2,100,100,0,0,226883,137125,2300,146817
7200,7200,7175, 36 months,19.99%,267.55,E,E1,Instructional Assistant,8 years,MORTGAGE,25000,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,054xx,VT,23.52,0,02-Oct,0,63,,9,0,33641,79.70%,21,f,0,0,7465.61,7439.69,7200,265.61,0,0,0,16-Jun,7214.05,,17-Dec,0,65,1,Individual,,,,0,0,160797,0,0,0,0,,0,,2,6,2726,80,42200,0,4,1,6,17866,1532,69.4,0,0,,161,12,12,3,12,65,12,65,3,3,6,3,9,0,8,18,6,9,0,0,0,2,81,33.3,0,0,194450,33641,5000,0
2000,2000,2000, 36 months,5.32%,60.23,A,A1,Customer support,2 years,MORTGAGE,58000,Source Verified,16-Mar,Fully Paid,n,,,major_purchase,Major purchase,681xx,NE,1.12,0,Jun-97,0,75,,7,0,3212,13.90%,23,w,0,0,2071.132595,2071.13,2000,71.13,0,0,0,17-Feb,30.24,,17-Jan,0,,1,Individual,,,,0,0,116021,0,0,0,0,44,0,,0,0,1989,14,23100,1,6,0,0,19337,14488,18.1,0,0,89,225,44,44,3,107,,17,,0,2,2,3,6,5,6,15,2,7,0,0,0,0,95.5,0,0,0,144906,3212,17700,0
15000,15000,15000, 36 months,18.25%,544.17,D,D3,Product Manager,2 years,RENT,72000,Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,913xx,CA,15.2,0,12-Jul,1,,,16,0,11088,49.70%,19,w,0,0,17670.65933,17670.66,15000,2670.66,0,0,0,17-Jun,10733.62,,17-May,0,,1,Individual,,,,0,0,104489,1,7,0,4,14,93401,84,2,4,3621,70,22300,7,0,4,8,6531,7212,60.6,0,0,31,44,1,1,0,1,,4,,0,4,4,6,7,8,9,11,4,16,0,0,0,2,100,16.7,0,0,118781,104489,18300,96481
22000,22000,22000, 60 months,16.29%,538.4,D,D1,Service Specialest,10+ years,RENT,85000,Verified,16-Mar,Charged Off,n,,,debt_consolidation,Debt consolidation,850xx,AZ,26.27,0,Mar-91,3,,,10,0,24435,74%,15,w,0,0,4285.73,4285.73,978.7,1135.08,0,2171.95,390.951,16-Aug,538.4,,17-Feb,0,,1,Individual,,,,0,0,70803,2,3,2,3,3,46368,91,0,1,8782,74,32830,0,0,2,4,7080,5806,82,0,0,34,300,18,3,0,18,,3,,0,5,7,6,6,5,7,10,6,10,,0,0,2,100,80,0,0,83830,70803,29030,51000
7925,7925,7925, 36 months,9.75%,254.79,B,B3,Area Manager,9 years,MORTGAGE,54000,Not Verified,16-Mar,Fully Paid,n,,,credit_card,Credit card refinancing,029xx,RI,23.22,0,Nov-86,1,,94,22,1,3916,8.80%,34,w,0,0,8662.326855,8662.33,7925,737.33,0,0,0,17-May,5613.44,,17-May,1,,1,Individual,,,,0,1033,147955,5,4,0,2,16,13826,46,9,10,1293,24,44600,0,3,1,12,7045,29948,10.1,0,0,103,352,2,2,1,2,,2,,0,7,9,9,15,6,17,27,9,22,0,0,0,9,100,0,1,0,216189,17742,33300,30265
7000,7000,7000, 36 months,9.75%,225.05,B,B3,Collection ,10+ years,OWN,42500,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,386xx,MS,15.02,2,Nov-93,0,6,,21,0,19745,29.10%,41,w,0,0,7490.967983,7490.97,7000,490.97,0,0,0,17-Jan,5698.15,,17-Dec,0,,1,Individual,,,,0,0,57761,1,0,0,0,149,0,,3,6,3099,29,67900,1,1,2,6,3398,29196,20.4,0,0,149,268,5,5,1,5,6,7,6,0,3,7,10,21,1,20,39,7,21,0,0,0,3,95.1,30,0,0,125400,19745,36700,0
7000,7000,7000, 36 months,11.99%,232.47,C,C1,police officer,8 years,MORTGAGE,57000,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,441xx,OH,14.32,0,05-Jun,1,29,25,8,2,5350,92.20%,21,w,0,0,7993.75688,7993.76,7000,993.76,0,0,0,17-Oct,4051.1,,17-Oct,0,29,1,Individual,,,,0,0,56986,0,3,0,3,13,22256,70,0,2,2466,73,5800,4,4,3,5,7123,160,95.8,0,0,127,129,15,13,1,15,29,0,29,4,2,4,2,7,11,4,9,4,8,0,0,0,0,75,100,0,2,81682,27606,3800,31945
10000,10000,10000, 36 months,16.29%,353.01,D,D1,Certified home inspector ,1 year,RENT,50000,Source Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,956xx,CA,22.76,0,06-Nov,0,49,,5,0,6874,101.10%,7,w,5047.29,5047.29,7105.49,7105.49,4952.71,2152.78,0,0,0,17-Dec,353.01,18-Jan,17-Dec,0,49,1,Individual,,,,0,0,30767,1,2,1,2,5,23893,56,0,2,3174,62,6800,3,0,4,4,6153,0,101.1,0,0,19,112,18,5,0,18,,4,,1,3,3,3,4,2,3,4,3,5,0,0,0,1,85.7,100,0,0,49430,30767,6800,42630
20000,20000,20000, 36 months,13.67%,680.36,C,C3,Truck driver,< 1 year,MORTGAGE,60000,Not Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,668xx,KS,30.24,1,02-Aug,1,15,,7,0,4301,35.50%,14,w,9899.7,9899.7,13576.82,13576.82,10100.3,3476.52,0,0,0,17-Dec,680.36,18-Jan,17-Dec,0,37,1,Individual,,,,0,0,87017,2,3,1,1,1,82716,79,1,1,1917,70,12100,0,1,3,2,12431,2083,47.9,0,0,163,132,5,1,0,32,15,1,15,0,1,3,2,6,5,4,9,3,7,0,0,0,2,78.6,50,0,0,108651,87017,4000,96551
10000,10000,10000, 36 months,12.99%,336.9,C,C2,Administrator Coordinator,10+ years,MORTGAGE,44000,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,290xx,SC,22.86,1,Dec-00,0,14,,10,0,9483,99.80%,30,w,0,0,11412.80127,11412.8,10000,1412.8,0,0,0,17-Aug,6370.29,,17-Dec,0,17,1,Individual,,,,0,0,174687,1,2,1,2,4,8747,48,0,1,540,65,9500,0,21,1,3,17469,60,90,0,0,183,91,21,4,2,21,,2,14,0,1,7,1,2,17,7,11,7,10,0,0,1,1,93.3,100,0,0,204515,18230,600,18374
12000,12000,12000, 60 months,10.75%,259.42,B,B4,Store Operations Coordinator,5 years,RENT,54000,Not Verified,16-Mar,Current,n,,,other,Other,113xx,NY,27.32,0,03-Mar,0,,,12,0,11418,29.20%,22,w,8661.53,8661.53,5199.07,5199.07,3338.47,1860.6,0,0,0,17-Dec,259.42,18-Jan,17-Dec,0,,1,Individual,,,,0,0,58850,0,3,0,1,18,47432,21,0,1,7565,25,39100,1,0,0,2,5350,15621,39.5,0,0,156,145,13,13,0,38,,18,,0,2,3,5,5,10,9,12,3,12,0,0,0,0,100,40,0,0,115749,58850,25800,76649
28000,28000,28000, 36 months,16.29%,988.42,D,D1,Vice President,9 years,MORTGAGE,86000,Not Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,604xx,IL,13.51,0,04-Dec,2,,15,9,2,15932,41.50%,12,w,0,0,32998.66827,32998.67,28000,4998.67,0,0,0,17-Jul,19162.75,,17-Nov,0,,1,Individual,,,,0,0,368656,1,1,1,1,5,19483,97,0,1,7710,61,38400,2,1,4,2,40962,20941,43.1,0,0,86,135,22,5,1,22,,0,,0,4,5,6,8,2,7,9,5,9,0,0,0,1,100,16.7,0,2,411472,35415,36800,20000
24000,24000,24000, 36 months,18.99%,879.63,D,D4,Air Traffic Controller,8 years,RENT,80000,Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,481xx,MI,8.73,0,08-Sep,3,,,7,0,19296,48.20%,13,w,12347.74,12347.74,17541.96,17541.96,11652.26,5889.7,0,0,0,17-Dec,879.63,18-Jan,17-Dec,0,,1,Individual,,,,0,0,20494,2,1,1,1,10,1144,16,2,3,11593,43,40000,0,6,4,4,3416,10704,64.3,0,0,78,90,0,0,0,0,,0,,0,3,3,3,4,5,5,7,3,7,0,0,0,3,100,0,0,0,47190,20494,30000,7000
9000,9000,9000, 36 months,11.99%,298.89,C,C1,Assistant Supervisor,2 years,RENT,63500,Not Verified,16-Mar,Fully Paid,n,,,credit_card,Debt consolidation,178xx,PA,13.04,0,02-Nov,3,,61,12,1,8618,54.20%,16,w,0,0,10277.69313,10277.69,9000,1277.69,0,0,0,17-Oct,5208.55,,17-Oct,0,,1,Individual,,,,0,0,21360,3,1,0,0,33,12742,63,4,6,3509,59,15900,0,0,6,6,2136,291,92.3,0,0,126,99,1,1,1,10,,0,,0,1,8,1,1,3,11,12,8,12,0,0,0,4,100,100,1,0,36278,21360,3800,20378
1400,1400,1400, 36 months,17.27%,50.11,D,D2,Teacher/Coach,3 years,RENT,60000,Not Verified,16-Mar,Default,n,,,other,Other,774xx,TX,13.84,12,Nov-95,1,23,,25,0,16167,53%,48,w,685.67,685.67,979.07,979.07,714.33,234.74,30,0,0,17-Aug,115.22,18-Jan,17-Dec,0,23,1,Individual,,,,0,0,138162,0,16,2,4,7,121995,114,1,1,5722,101,30500,1,1,1,5,5526,6432,69.9,0,0,244,233,8,7,0,8,72,1,72,13,5,6,6,11,28,9,20,6,25,0,0,12,3,68.7,66.7,0,0,137114,138162,21400,106614
7000,7000,7000, 36 months,5.32%,210.81,A,A1,Machinist,6 years,MORTGAGE,63000,Not Verified,16-Mar,Fully Paid,n,,,debt_consolidation,,741xx,OK,13.26,0,03-Feb,0,80,,8,0,5226,21.40%,31,w,0,0,7423.354995,7423.35,7000,423.35,0,0,0,17-Sep,4054.53,,17-Sep,0,,1,Individual,,,,0,0,169312,1,2,2,2,3,24601,74,1,1,222,52,24400,1,11,1,5,21164,4078,5.2,0,0,157,103,11,3,2,92,,8,,0,1,3,2,3,20,5,7,3,8,0,0,0,3,96.8,0,0,0,200252,29827,4300,33479
11500,11500,11500, 36 months,14.46%,395.62,C,C4,Manager,5 years,RENT,45000,Source Verified,16-Mar,Late (31-120 days),n,,,debt_consolidation,Debt consolidation,700xx,LA,23.47,0,09-Jan,1,,,10,0,3815,22.10%,12,w,7428.6,7428.6,6212.37,6212.37,4071.4,2121.19,19.78,0,0,17-Nov,395.62,18-Jan,17-Dec,0,,1,Individual,,,,0,0,30045,1,2,1,2,3,26230,93,0,0,1197,66,17300,1,0,1,2,3005,10875,25,0,0,29,86,35,3,0,35,,3,,0,5,7,5,5,4,8,8,7,10,0,0,0,1,90.9,0,0,0,45425,30045,14500,28125
16800,16800,16800, 36 months,9.75%,540.12,B,B3,Manager,10+ years,MORTGAGE,70000,Source Verified,16-Mar,Fully Paid,n,,,credit_card,,074xx,NJ,17.62,0,Jul-96,2,25,,22,0,18894,41.20%,47,w,0,0,18640.34508,18640.35,16800,1840.35,0,0,0,17-Aug,10556.75,,17-Oct,0,,1,Individual,,,,0,0,238820,2,2,0,0,27,6916,36,2,5,6442,40,45900,0,0,2,5,11372,14816,55.5,0,0,106,236,1,1,3,15,64,2,25,0,7,10,9,18,5,19,39,10,22,0,0,0,2,87.2,22.2,0,0,298568,25810,33300,19003
6700,6700,6700, 36 months,5.32%,201.77,A,A1,Material Logistics Manager,3 years,RENT,70000,Not Verified,16-Mar,Fully Paid,n,,,home_improvement,Home improvement,802xx,CO,17.37,0,Oct-92,0,,,11,0,5643,10.30%,22,w,0,0,6922.068193,6922.07,6700,222.07,0,0,0,17-May,195.79,,17-Jun,0,,1,Individual,,,,0,0,28563,0,2,1,2,12,22920,72,0,1,3596,33,55000,0,2,0,3,2597,49357,10.3,0,0,281,218,13,12,0,38,,,,0,3,3,9,13,8,9,14,3,11,0,0,0,1,100,0,0,0,86755,28563,55000,31755
6000,6000,6000, 36 months,5.32%,180.69,A,A1,Police Officer,10+ years,MORTGAGE,105000,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,799xx,TX,18.01,0,Mar-93,0,,,11,0,4373,8.60%,37,w,0,0,6373.749497,6373.75,6000,373.75,0,0,0,17-Oct,3305.57,,17-Dec,0,,1,Individual,,,,0,0,220310,3,4,1,4,4,64159,75,2,2,2124,41,50700,0,18,0,6,20028,20670,12.4,0,0,125,276,5,4,3,5,,,,0,3,4,3,8,17,6,17,4,11,0,0,0,3,100,0,0,0,303651,68532,23600,88301
15000,15000,15000, 36 months,6.49%,459.67,A,A2,Investment Operations Manager,1 year,MORTGAGE,99000,Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,040xx,ME,19.37,0,Oct-99,1,,,13,0,43219,64.50%,33,w,0,0,16172.18689,16172.19,15000,1172.19,0,0,0,17-Nov,7908.95,,17-Dec,0,,1,Individual,,,,0,0,228643,0,2,0,1,24,40700,33,1,1,10361,60,67000,0,2,2,2,20786,17193,65.6,0,0,123,197,8,8,5,8,,6,,0,6,7,7,13,11,10,17,7,13,0,0,0,1,100,50,0,0,275435,83919,50000,47435
15000,15000,15000, 36 months,11.47%,494.43,B,B5,Administrative Assistant ,10+ years,RENT,43000,Verified,16-Mar,Current,n,,,car,Car financing,070xx,NJ,20.37,0,02-May,0,46,,16,0,1743,54.50%,36,w,7303.26,7303.26,9869.48,9869.48,7696.74,2172.74,0,0,0,17-Dec,494.43,18-Jan,17-Dec,0,48,1,Individual,,,,0,4813,36152,0,11,1,2,8,34409,77,0,2,1629,76,3200,0,0,0,4,2410,371,81.4,0,0,159,166,21,8,0,87,47,21,46,2,1,3,1,5,22,5,14,3,16,0,0,0,1,88.9,100,0,0,47675,36152,2000,44475
4800,4800,4800, 36 months,14.46%,165.13,C,C4,Finance Office,3 years,RENT,35000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,570xx,SD,18.38,1,04-Sep,0,7,,7,0,4730,77.50%,24,w,2389.85,2389.85,3294.89,3294.89,2410.15,884.74,0,0,0,17-Dec,165.13,18-Jan,17-Dec,0,,1,Individual,,,,0,0,19416,2,2,1,2,10,14686,68,2,4,4684,70,6100,0,3,2,6,3236,770,86,0,0,138,137,1,1,1,1,,7,7,0,3,3,3,7,10,5,13,3,7,0,0,0,3,95.8,33.3,0,0,27685,19416,5500,21585
16000,16000,16000, 36 months,12.99%,539.03,C,C2,,n/a,MORTGAGE,62000,Not Verified,16-Mar,Current,n,,,home_improvement,Home improvement,080xx,NJ,9.04,0,03-Jun,2,,44,10,1,7037,44.50%,12,w,7879.78,7879.78,10757.51,10757.51,8120.22,2637.29,0,0,0,17-Dec,539.03,18-Jan,17-Dec,0,,1,Individual,,,,0,5130,122009,2,1,0,0,39,3191,56,5,6,1852,48,15800,0,0,4,6,12201,300,89.3,0,0,52,50,2,2,2,2,,2,,0,2,8,2,2,2,8,8,8,10,0,0,0,5,100,100,0,0,168161,10228,2800,5702
20000,20000,20000, 36 months,11.47%,659.24,B,B5,WC Manager,10+ years,MORTGAGE,76000,Source Verified,16-Mar,Fully Paid,n,,,credit_card,Credit card refinancing,740xx,OK,28.82,0,Sep-97,1,61,,11,0,33795,89.20%,34,w,0,0,22783.63617,22783.64,20000,2783.64,0,0,0,17-Dec,9009.13,,17-Dec,0,61,1,Individual,,,,0,0,135879,1,2,0,0,30,31044,50,3,4,16971,65,37900,1,8,2,4,15098,3105,91.6,0,0,140,222,3,3,3,3,61,3,61,2,4,4,6,10,15,8,16,4,11,0,0,0,3,94.1,80,0,0,185205,64839,36900,62105
24000,24000,24000, 60 months,9.16%,500.07,B,B2,Sales Manager,10+ years,RENT,170000,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,914xx,CA,15.04,1,Sep-89,0,11,,8,0,19747,54.80%,16,w,0,0,24646.88,24646.88,24000,646.88,0,0,0,16-Jul,23671.17,,16-Dec,0,67,1,Individual,,,,0,0,63931,0,1,0,1,15,14751,64,0,0,14211,73,34100,0,0,0,1,7991,13258,56.6,0,0,133,318,25,15,1,25,,,,1,3,4,5,7,2,6,10,4,8,0,0,0,0,85.7,40,0,0,86533,63931,32900,23000
5525,5525,5525, 36 months,11.47%,182.12,B,B5,Teacher,7 years,RENT,52000,Not Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,349xx,FL,8.22,0,04-Aug,0,53,,5,0,3170,70.40%,28,w,0,0,5532.05,5532.05,5525,7.05,0,0,0,16-Apr,5539.09,,17-May,0,,1,Individual,,,,0,377,52202,2,4,5,8,4,49032,97,1,1,3170,94,4500,0,0,0,9,10440,1330,70.4,0,0,139,139,7,4,0,7,53,,53,0,1,1,1,10,13,1,15,1,5,0,0,0,6,92.9,0,0,0,55279,52202,4500,50779
18000,18000,18000, 36 months,9.16%,573.74,B,B2,clinical social worker,10+ years,MORTGAGE,85000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,530xx,WI,6.08,1,Jul-96,0,22,,5,0,19465,96.80%,16,w,8473,8473,11723.85,11723.85,9527,2082.09,114.76,0,0,17-Dec,600,18-Jan,17-Dec,0,,1,Individual,,,,0,0,182137,0,0,0,0,48,0,,0,0,3158,97,20100,0,1,2,1,36427,0,101.4,0,0,137,236,63,11,2,63,28,9,28,0,2,4,2,6,3,4,11,4,5,0,0,0,1,68.7,100,0,0,188900,19465,4600,0
40000,40000,40000, 36 months,9.16%,1274.98,B,B2,Customer Service Supervisor,10+ years,MORTGAGE,110000,Verified,16-Mar,Current,n,,,medical,Medical expenses,054xx,VT,24.02,0,Feb-97,2,30,,19,0,15917,25.40%,58,w,19134.21,19134.21,25477.75,25477.75,20865.79,4611.96,0,0,0,17-Dec,1274.98,18-Jan,17-Dec,0,,1,Individual,,,,0,0,311753,2,5,2,3,3,42024,55,2,4,15917,42,62700,2,4,5,7,19485,26583,37.5,0,0,229,150,3,3,4,3,,0,30,0,1,1,5,11,27,13,27,1,19,0,0,0,4,96.6,20,0,0,408689,57941,42500,76750
20000,20000,20000, 60 months,13.67%,461.96,C,C3,Facility Administrator,2 years,RENT,90000,Not Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,932xx,CA,19.14,0,May-00,0,,,17,0,11314,48.40%,41,w,14774.35,14774.35,9290.39,9290.39,5225.65,4064.74,0,0,0,17-Dec,461.96,18-Jan,17-Dec,0,,1,Individual,,,,0,0,73130,1,9,1,2,7,61816,78,1,3,4510,72,23400,0,2,0,5,4571,7086,61.5,0,0,155,190,4,4,0,4,,19,,0,4,4,7,15,19,8,22,4,17,0,0,0,2,100,50,0,0,102237,73130,18400,78837
25000,25000,25000, 36 months,13.67%,850.44,C,C3,Healthcare Advisory,5 years,MORTGAGE,102000,Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,336xx,FL,17.79,1,05-Aug,0,18,,10,0,11688,92%,33,w,0,0,25543.3,25543.3,25000,543.3,0,0,0,16-Jun,24730.83,,17-Jan,0,,1,Individual,,,,0,0,292110,0,3,1,1,11,102420,82,0,0,3343,83,12700,2,3,8,1,29211,213,96.7,0,0,127,115,40,11,1,40,,5,,0,3,5,3,5,21,5,10,5,10,0,0,0,1,96.4,100,0,0,316800,118489,6500,110986
35000,35000,35000, 36 months,11.47%,1153.67,B,B5,Corporate Controller,< 1 year,MORTGAGE,105000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,304xx,GA,36.63,1,Nov-88,0,3,,13,0,36513,56.70%,21,w,17040.94,17040.94,23028.79,23028.79,17959.06,5069.73,0,0,0,17-Dec,1153.67,18-Jan,17-Dec,0,,1,Individual,,,,0,0,198166,0,2,0,0,31,12289,19,0,0,14614,38,64400,0,0,0,0,15244,14887,69.7,0,0,164,328,26,26,2,28,,,,0,5,8,6,7,6,10,13,8,13,0,0,0,0,95.2,16.7,0,0,285675,48802,49100,65000
7375,7375,7375, 36 months,14.46%,253.72,C,C4,,n/a,RENT,14760,Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,073xx,NJ,15.37,0,May-97,0,,,7,0,6556,58%,21,w,0,0,8476.307587,8476.31,7375,1101.31,0,0,0,17-Jul,4936.08,,17-Jun,0,,1,Individual,,,,0,0,6556,0,0,1,2,9,0,,0,0,1616,58,11300,0,0,0,2,1093,2789,61.3,0,0,21,226,25,9,0,25,,,,0,4,5,4,11,2,7,19,5,7,0,0,0,1,100,50,0,0,11300,6556,7200,0
3600,3600,3600, 36 months,7.89%,112.63,A,A5,Furniture repair,10+ years,RENT,120000,Not Verified,16-Mar,Fully Paid,n,,,medical,Medical expenses,072xx,NJ,11.68,0,Dec-93,1,,,1,0,0,,23,w,0,0,3942.990564,3942.99,3600,312.99,30,0,0,17-Aug,2369.33,,17-Dec,0,,1,Individual,,,,0,0,7938,0,1,0,1,22,7938,50,0,0,0,50,0,0,0,1,1,7938,,,0,0,124,267,31,22,0,,,6,,0,0,0,0,11,3,0,20,0,1,0,0,0,0,100,,0,0,16000,7938,0,16000
